title,sales_price,low_estimate,high_estimate,signature,size,created,medium,auction_lot,auction_house,auction_date
PLACE DE LA RÉPUBLIQUE À ROUEN (AVEC TRAMWAY),"$757,670","$349,480","$524,220",Stamped,"18.19"" x 21.89""",1883,Oil / Canvas,324,"Sotheby's London, New Bond Street",02/08/2006
"LE COURS-LA-REINE, LA CATHÉDRALE NOTRE-DAME, ROUEN","$1,194,560","$439,180","$614,850",Signed Lower Right,"21.26"" x 25.59""",1898,Oil / Canvas,40,"Sotheby's London, New Bond Street",02/07/2006
Fenaison à Eragny,"$2,207,140","$1,469,250","$1,959,000",Signed and Dated,"18.50"" x 15.24""",1891,Oil / Canvas,56,"Christie's London, King Street",02/06/2006
"Neaufles-Saint-Martin, près de Gisors","$1,292,940","$1,142,750","$1,632,500",Signed and Dated,"15.12"" x 18.19""",1885,Oil / Canvas,59,"Christie's London, King Street",02/06/2006
Ramasseuse d'herbe,"$231,550","$231,550","$297,700",Signed and Dated,"14.57"" x 10.63""",1882,Gouache / Paper on board,74,"Christie's London, King Street",02/06/2006
Femme de dos,"$2,943","$2,207","$2,943",unknown,"7.87"" x 4.72""",not given,Pencil / Paper,18,Massol,01/30/2006
Assembly in San Jose with two men. Studies of babies,"$16,000","$10,000","$15,000",Signed,"8.00"" x 10.00""",not given,Watercolor / Paper,149,"Christie's New York, Rockefeller Center",01/24/2006
A path through a wooded mountainous landscape with palm fronds to the right,"$3,600","$3,000","$5,000",Unsigned,"10.50"" x 8.00""",not given,Pencil / Paper,150,"Christie's New York, Rockefeller Center",01/24/2006
"A man, bust-length, wearing a hat, and a seated woman, in profile to the right, leaning over the chair-back, Galipan (recto); A landscape with palm trees, Galipan (verso)","$3,600","$3,000","$5,000",Inscribed and Not Signed,"8.00"" x 10.50""",not given,Pencil / Paper,151,"Christie's New York, Rockefeller Center",01/24/2006
"Two men, one smoking and a woman ironing. Wooded mountainous landscape","$6,500","$2,000","$3,000",Inscribed,"11.00"" x 8.00""",not given,Ink / Paper,152,"Christie's New York, Rockefeller Center",01/24/2006
Studies of figures. Studies of women and men on donkeys,"$2,600","$1,500","$2,000",unknown,"8.00"" x 11.00""",not given,Chalk,153,"Christie's New York, Rockefeller Center",01/24/2006
Woman wearing a mantilla . Figures in front of a cottage,"$2,200","$2,000","$3,000",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,154,"Christie's New York, Rockefeller Center",01/24/2006
"A man feeding a baby and two boys drinking at a table, a man seen from behind at a basin, two figures outside a cottage and a boy's head, Galipan","$3,600","$3,000","$5,000",Inscribed and Not Signed,"8.00"" x 10.50""",not given,Pen and ink  with pencil / Paper,155,"Christie's New York, Rockefeller Center",01/24/2006
"A man in profile to the left playing a guitar, studies of the heads of four women and three horses, San José (recto); A landscape with two figures by a river (verso)","$2,400","$2,000","$3,000",Inscribed and Not Signed,"8.00"" x 10.50""",not given,Pencil / Paper,156,"Christie's New York, Rockefeller Center",01/24/2006
"A wooded landscape with a figure (recto); Studies of a doorway, a bridge, a woman's head and a figure in profile to the left (verso)","$2,880","$2,000","$3,000",Unsigned,"8.00"" x 10.50""",not given,Pencil / Paper,157,"Christie's New York, Rockefeller Center",01/24/2006
Man driving two cows. Man carrying a load,"$4,200","$1,500","$2,000",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,158,"Christie's New York, Rockefeller Center",01/24/2006
Trees in a forest (recto); A forest with banana trees (verso),"$6,000","$3,000","$5,000",Inscribed and Not Signed,"10.50"" x 8.00""",not given,Pencil / Paper,159,"Christie's New York, Rockefeller Center",01/24/2006
A forest with a seated figure in the foreground (recto); A study of tree foliage (verso),"$6,600","$3,000","$5,000",Inscribed and Not Signed,"10.50"" x 8.00""",not given,Pencil / Paper,160,"Christie's New York, Rockefeller Center",01/24/2006
"Man playing a guitar, and two figures. Studies of two women, two men and a child","$6,000","$5,000","$8,000",Inscribed,"8.00"" x 11.00""",1854,Ink / Paper,161,"Christie's New York, Rockefeller Center",01/24/2006
"Women cooking, washing and reading to children. Studies of women in profile","$4,800","$3,000","$5,000",Inscribed,"8.00"" x 11.00""",1854,Chalk,162,"Christie's New York, Rockefeller Center",01/24/2006
Studies of a woman holding a child. Studies of five women,"$4,000","$1,500","$2,000",unknown,"8.00"" x 11.00""",not given,Ink / Paper,163,"Christie's New York, Rockefeller Center",01/24/2006
Saddled horse. Studies of an ox and woman carrying a vase on her head,"$2,000","$1,500","$2,000",unknown,"8.00"" x 11.00""",not given,Ink / Paper,164,"Christie's New York, Rockefeller Center",01/24/2006
A seated girl with a boy standing in profile to the left (recto); A hammock with studies of children (verso),"$5,400","$2,000","$4,000",Unsigned,"8.00"" x 10.50""",not given,Pencil / Paper,165,"Christie's New York, Rockefeller Center",01/24/2006
"Man seen from behind, two bulls pulling cart. Two women carrying vases","$2,200","$1,500","$2,000",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,166,"Christie's New York, Rockefeller Center",01/24/2006
Seated washerwoman and a crouching boy. Studies of women and children,"$3,000","$2,000","$3,000",unknown,"8.00"" x 11.00""",not given,Chalk,167,"Christie's New York, Rockefeller Center",01/24/2006
Two seated women and a man in profile. Three figures and an ox,"$2,000","$2,000","$3,000",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,168,"Christie's New York, Rockefeller Center",01/24/2006
"Seated woman mending shoes, with studies. Landscape with four men","$5,000","$5,000","$8,000",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,169,"Christie's New York, Rockefeller Center",01/24/2006
Street scene with men and donkeys. Studies of two children reading,"$6,000","$4,000","$6,000",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,170,"Christie's New York, Rockefeller Center",01/24/2006
"Two seated men on a bench with a woman ironing in the background, in Galipan (recto); A seated man with his foot on a bench and a seated woman, in Galipan (verso)","$9,000","$5,000","$7,000",Inscribed and Not Signed,"8.00"" x 10.50""",not given,Pencil / Paper,172,"Christie's New York, Rockefeller Center",01/24/2006
"Two mules, a figure carrying a basin on his head, and a seated man in profile to the left (recto); A goat and a child seen from behind, with studies of heads, a seated woman and a caricature of an official as an ostrich (verso)","$2,160","$1,500","$2,500",Unsigned,"8.00"" x 10.50""",not given,Pencil / Paper,173,"Christie's New York, Rockefeller Center",01/24/2006
"Three men in profile to the left, one holding a basin, with studies of dogs, a cat and a group of figures (recto); Studies of figures outside a house, a woman's head and hands sewing (verso)","$7,200","$3,000","$5,000",Unsigned,"8.00"" x 10.50""",not given,Pencil / Paper,174,"Christie's New York, Rockefeller Center",01/24/2006
"Man with his hand under his chin, with studies. Three women in profile","$2,000","$2,000","$3,000",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,175,"Christie's New York, Rockefeller Center",01/24/2006
"Man leaning on a table, with studies of woman with vase on her head. Mountainous landscape","$3,000","$2,000","$3,000",unknown,"8.00"" x 11.00""",not given,Ink / Paper,176,"Christie's New York, Rockefeller Center",01/24/2006
Two women cooking in a kitchen. House with figures nearby a portrait of Frits Melbye sketching,"$10,000","$10,000","$15,000",unknown,"8.00"" x 11.00""",not given,Watercolor / Paper,177,"Christie's New York, Rockefeller Center",01/24/2006
"Studies of men's heads. Farmer leading cows, cat and dog","$1,500","$1,000","$1,500",Inscribed,"8.00"" x 11.00""",not given,Ink / Paper,178,"Christie's New York, Rockefeller Center",01/24/2006
"Four studies of a woman, bust-length (recto); Houses in a mountainous landscape with figures in the foreground (verso)","$9,000","$3,000","$5,000",Unsigned,"8.00"" x 10.50""",not given,Pen and ink  with pencil / Paper,180,"Christie's New York, Rockefeller Center",01/24/2006
"Horse drinking from a bucket, landscape with figures. Studies of boys and tree foliage","$3,000","$3,000","$5,000",unknown,"8.00"" x 11.00""",not given,Ink / Paper,181,"Christie's New York, Rockefeller Center",01/24/2006
Man carrying two bags on a pole across his shoulders,"$2,800","$2,000","$3,000",unknown,"8.00"" x 11.00""",not given,Chalk,183,"Christie's New York, Rockefeller Center",01/24/2006
Two seated women conversing with a man,"$7,000","$3,000","$5,000",Inscribed,"8.00"" x 11.00""",1854,Chalk,185,"Christie's New York, Rockefeller Center",01/24/2006
"Three figures by a fountain, Saint Lazaro in the mountains","$10,000","$10,000","$15,000",Inscribed,"8.00"" x 11.00""",not given,Watercolor / Paper,186,"Christie's New York, Rockefeller Center",01/24/2006
Femme au baluchon,"$2,322",n/a,n/a,Signed Monogram,"7.87"" x 7.09""",not given,Charcoal,64,Galerie du Rhone,12/09/2005
Femme assise dans un paysage,"$4,415","$4,415","$5,890",unknown,"9.84"" x 6.30""",not given,Pencil / Paper,143,Piasa,12/09/2005
Landscape with two washer women,"$14,000","$8,000","$12,000",Signed Initials,"9.00"" x 14.00""",not given,Watercolor and pencil / Paper,179a,Doyle New York,11/30/2005
Pont sur l'Ource a Grancey,"$10,300","$11,780","$14,720",Signed Monogram,"7.87"" x 11.81""",1870,Charcoal,35,Muizon & Le Coent,11/27/2005
Le laboureur,"$36,800","$44,160","$51,520",Signed,"6.69"" x 9.84""",1865,Oil / Panel,36,Muizon & Le Coent,11/27/2005
Projet d'eventail,"$6,770","$2,943","$4,415",Signed Monogram,"12.20"" x 8.27""",not given,Gouache,41,Daguerre,11/23/2005
LE PERE MELON ALLUMANT SA PIPE,-not sold-,"$300,000","$400,000",Signed Lower Right,"22.25"" x 17.88""",not given,PASTEL AND CRAYON / Paper,132,Sotheby's New York,11/03/2005
PAYSANNE ET ENFANT,"$24,000","$20,000","$30,000",Signed Initials,"8.38"" x 6.88""",not given,WATERCOLOR AND CRAYON / Paper,135,Sotheby's New York,11/03/2005
"LA ROUTE D'AUVERS, PONTOISE","$464,000","$400,000","$600,000",Signed Lower Left,"15.13"" x 18.13""",1879,Oil / Canvas,145,Sotheby's New York,11/03/2005
PERSONNAGES DANS LA CAMPAGNE,"$42,000","$20,000","$30,000",Stamped,"9.00"" x 11.50""",not given,Watercolor and pencil / Paper,157,Sotheby's New York,11/03/2005
"PETIT PONT SUR LA VIOSNE, OSNY","$1,696,000","$1,000,000","$1,500,000",Signed and Dated,"21.50"" x 25.88""",1883,Oil / Canvas,7,Sotheby's New York,11/02/2005
LA MERE GASPARD,"$520,000","$600,000","$800,000",Signed and Dated,"21.88"" x 18.00""",1876,Oil / Canvas,19,Sotheby's New York,11/02/2005
"SOLEIL COUCHANT, AUTOMNE ERAGNY","$1,472,000","$800,000","$1,200,000",Signed and Dated,"21.38"" x 25.75""",1900,Oil / Canvas,46,Sotheby's New York,11/02/2005
"LA CÔTE DES GROUETTES, PONTOISE, TEMPS GRIS","$800,000","$700,000","$1,000,000",Signed and Dated,"21.13"" x 25.63""",1875,Oil / Canvas,53,Sotheby's New York,11/02/2005
"LE LOUVRE, SOLEIL D'HIVER, MATIN, 2E SÉRIE","$1,192,000","$800,000","$1,200,000",Signed and Dated,"29.13"" x 36.25""",1901,Oil / Canvas,56,Sotheby's New York,11/02/2005
"Paysage, la moisson, Pontoise","$5,168,000","$4,000,000","$6,000,000",Signed and Dated,"25.50"" x 31.88""",1873,Oil / Canvas,8,"Christie's New York, Rockefeller Center",11/01/2005
L'enfant au tambour,"$1,024,000","$900,000","$1,400,000",Signed and Dated,"21.88"" x 18.13""",1877,Oil / Canvas,19,"Christie's New York, Rockefeller Center",11/01/2005
Eragney,"$7,940","$8,270","$11,580",Stamped,"9.45"" x 11.81""",not given,Watercolor / Paper,55,"Christie's London, South Kensington",10/27/2005
"PAYSAGE DE MONTAGNE À SAINT-THOMAS, ANTILLES","$62,070","$49,940","$62,430",Unavailable,"10.71"" x 13.74""",not given,Oil / Canvas,15,"Sotheby's London, Olympia",10/26/2005
LAVANDIÈRE AU BORD DE LA RIVIÈRE,"$32,110","$26,760","$35,670",Unavailable,"9.25"" x 6.30""",not given,Oil / Paper,18,"Sotheby's London, Olympia",10/26/2005
JEUNE GARCON À LA LECTURE,"$12,840","$5,350","$7,130",Signed Initials,"4.65"" x 5.79""",not given,Pen and ink / Paper,21,"Sotheby's London, Olympia",10/26/2005
Charette de foin,"$19,870","$22,080","$26,490",Signed Monogram,"9.84"" x 14.57""",not given,Pencil / Paper,133,Claude Aguttes,10/21/2005
"Flower market on Quai de l'Horloge, Paris","$29,440",n/a,"$11,480",Signed,"3.94"" x 3.15""",1896,Watercolor and pencil / Board,447,Arno Winterberg,10/21/2005
Path through an autumn wood,"$11,000","$12,000","$18,000",Signed Initials,"9.00"" x 12.00""",not given,Watercolor / Paper,449,"Skinner Inc, Marlborough",09/16/2005
CAFE CARACAS; ETUDES DE PERSONNAGES-A DOUBLE-SIDED DRAWING,"$4,800","$5,000","$6,000",Stamped,"10.50"" x 7.75""",not given,Pencil / Paper,1,Sotheby's New York,09/13/2005
Marche a Gisors,"$9,570","$8,830","$11,780",Signed Monogram,"7.87"" x 6.30""",not given,Crayon / Paper,38,Jean-Marc Delvaux,06/29/2005
Histoire de la petite mangeuse de pommes,"$1,619",n/a,n/a,Stamped,"6.69"" x 6.69""",not given,Watercolor / Paper,152,E & Eve,06/27/2005
Histoire de la petite mangeuse de pommes,"$1,619",n/a,n/a,Stamped,"6.69"" x 8.66""",not given,Crayon / Paper,153,E & Eve,06/27/2005
Histoire de la petite mangeuse de pommes,"$1,766",n/a,n/a,Stamped,"7.87"" x 6.69""",not given,Crayon / Paper,154,E & Eve,06/27/2005
"La meule de foin, soir Eragny","$36,390","$19,850","$29,770",Inscribed and Signed,"8.66"" x 11.42""",1889,Watercolor / Paper,328,"Christie's London, King Street",06/23/2005
Eragny soir,"$18,190","$16,540","$24,810",Inscribed and Signed,"8.66"" x 11.42""",1890,Watercolor / Paper,329,"Christie's London, King Street",06/23/2005
Deux jeunes paysannes,"$13,230","$16,540","$24,810",Signed Initials,"5.91"" x 9.06""",1890,Charcoal,330,"Christie's London, King Street",06/23/2005
Paysanne assise,"$21,500","$24,810","$33,080",Signed Initials,"9.45"" x 12.20""",1890,Charcoal,331,"Christie's London, King Street",06/23/2005
Paysage au Valhermeil,"$128,980","$74,640","$104,500",Stamped,"14.96"" x 21.65""",c. 1878,Oil / Canvas,118,"Christie's London, King Street",06/22/2005
"Paysanne gardant des oies, Eragny","$1,537,110","$605,160","$907,740",Signed and Dated,"18.11"" x 21.57""",1890,Oil / Canvas,4,"Christie's London, King Street",06/21/2005
Paysanne se chauffant,"$1,282,940","$1,210,320","$1,815,480",Signed and Dated,"28.82"" x 23.62""",1883,Oil / Canvas,14,"Christie's London, King Street",06/21/2005
"COURS LA REINE, ROUEN",-not sold-,"$14,590","$21,880",Stamped,"8.90"" x 11.42""",circa 1896,Charcoal / Paper,104,"Sotheby's London, New Bond Street",06/21/2005
"LE TOURNANT DE LA TAMISE, JARDINS DE KEW, SOLEIL COUCHANT",-not sold-,"$109,390","$145,860",Stamped,"11.02"" x 22.44""",circa 1892,Gouache and pastel / Paper,116,"Sotheby's London, New Bond Street",06/21/2005
PORTRAIT DE FÉLICIE VELLAY ESTRUC,"$131,270","$109,390","$164,090",Signed,"18.11"" x 11.42""",circa 1874,Pastel / Paper,117,"Sotheby's London, New Bond Street",06/21/2005
VUE D'ERAGNY,"$175,030","$182,320","$273,480",Stamped,"21.50"" x 25.75""",1895,Oil / Canvas,322,"Sotheby's London, New Bond Street",06/21/2005
Etudes,"$4,000","$3,000","$4,000",Stamped,"5.00"" x 6.00""",1885,Wash,357,Sotheby's New York,06/21/2005
"LE PARC AUX CHARRETTES, PONTOISE","$2,064,240","$2,196,000","$2,928,000",Signed Lower Left,"25.59"" x 21.26""",1878,Oil / Canvas,16,"Sotheby's London, New Bond Street",06/20/2005
Young girl,"$2,500","$1,000","$2,000",unknown,"7.09"" x 5.91""",not given,Charcoal,2007,DuMouchelles Auction House,06/10/2005
Paysage,"$5,150",n/a,n/a,Signed Monogram,"7.48"" x 12.60""",not given,Pencil / Paper,35,Rouillac,06/05/2005
Le Pont et l'imprimerie à Moret,"$408,000","$250,000","$350,000",Signed and Dated,"13.13"" x 16.25""",1902,Oil / Canvas,229,"Christie's New York, Rockefeller Center",05/05/2005
Paysage a Melleray,"$390,000","$300,000","$400,000",Signed and Dated,"14.00"" x 18.00""",1881,Gouache / Paper on board,2,"Christie's New York, Rockefeller Center",05/04/2005
LE PRE A ERAGNY,"$912,000","$600,000","$800,000",Signed and Dated,"18.00"" x 21.75""",1885,Oil / Canvas,14,Sotheby's New York,05/03/2005
PAYSAGE AVEC UNE VACHERE,-not,"$600,000","$800,000",Signed Lower Right,"13.00"" x 18.25""",CIRCA 1872,Oil / Canvas,42,Sotheby's New York,05/03/2005
"INONDATION, EFFET BLANC, ERAGNY",-not,"$600,000","$800,000",Signed and Dated,"21.25"" x 25.25""",1893,Oil / Canvas,53,Sotheby's New York,05/03/2005
Scene au marche,"$7,940","$6,620","$9,920",Signed Initials,"8.27"" x 6.69""",not given,Charcoal,323,"Christie's London, South Kensington",04/07/2005
Jeune garcon,"$11,580","$8,270","$11,580",Stamped,"7.87"" x 5.91""",1883,Charcoal,333,"Christie's London, South Kensington",04/07/2005
Paysage,"$14,890","$8,270","$11,580",Signed Initials,"6.30"" x 8.66""",not given,Pastel / Paper,363,"Christie's London, South Kensington",04/07/2005
DODOFF LISANT LES FAITS DIVERS,"$4,977","$2,262","$2,827",Stamped,"5.51"" x 3.07""",not given,Pencil / Paper,44,"Sotheby's London, Olympia",03/23/2005
Etudes de figures,"$13,000","$8,000","$12,000",Stamped,"8.00"" x 5.00""",not given,Chalk,5,"Christie's New York, Rockefeller Center",02/22/2005
Etudes d'anes,"$7,500","$4,000","$6,000",Stamped,"9.00"" x 13.00""",not given,Chalk,106,"Christie's New York, Rockefeller Center",02/22/2005
"Hampton Court, London","$99,230","$49,620","$66,160",Inscribed and Signed,"7.09"" x 9.84""",1890,Watercolor and pencil / Paper,560,"Christie's London, King Street",02/10/2005
Jeunes paysannes causant,"$107,500","$132,310","$231,550",Stamped,"22.44"" x 16.54""",1884,Charcoal,576,"Christie's London, King Street",02/10/2005
BAIGNEUSES,"$133,550","$111,290","$148,390",Signed Lower Left,"9.02"" x 6.46""",c.1896,Gouache over penci / Card,235,"Sotheby's London, New Bond Street",02/09/2005
PAYSAGE,-not sold-,"$11,130","$14,840",Stamped,"10.63"" x 13.94""",c.1855-59,Pencil / Paper,236,"Sotheby's London, New Bond Street",02/09/2005
JEUNE PAYSAN COUCHÉ DANS L'HERBE,"$48,970","$37,100","$55,650",Signed Lower Left,"6.89"" x 9.65""",c.1881,"Gouache, watercolor and pencil / Paper",240,"Sotheby's London, New Bond Street",02/09/2005
PAYSANNE TRICOTANT,-not sold-,"$259,690","$333,880",Inscribed and Signed,"21.06"" x 14.17""",c.1880-83,Gouache / Paper,241,"Sotheby's London, New Bond Street",02/09/2005
JEUNE NÉGRESSE ASSISE,"$66,780","$18,550","$27,820",Stamped,"11.81"" x 16.93""",1855-57,Black charcoal with white chalk / Paper,243,"Sotheby's London, New Bond Street",02/09/2005
FEMME TIRANT SON BAS,"$200,330","$148,390","$222,590",Signed Lower Right,"14.96"" x 18.11""",1895,Oil / Canvas,405,"Sotheby's London, New Bond Street",02/09/2005
"PAYSAGE DE MONTAGNE À SAINT-THOMAS, ANTILLES",-not sold-,"$74,200","$111,290",Unavailable,"10.71"" x 13.74""",circa 1854-55,Oil / Canvas,410,"Sotheby's London, New Bond Street",02/09/2005
"VILLAGE AU PIED D'UNE COLLINE À SAINT-THOMAS, ANTILLES","$100,160","$92,750","$129,840",Unavailable,"9.45"" x 12.09""",circa 1854-55,Oil / Canvas,411,"Sotheby's London, New Bond Street",02/09/2005
LAVANDIÈRE AU BORD DE LA RIVIÈRE,-not sold-,"$46,370","$64,920",Unavailable,"9.25"" x 6.30""",circa 1850's,Oil / Paper,413,"Sotheby's London, New Bond Street",02/09/2005
"PAYSAGE AVEC MAISON EN BOIS À SAINT-THOMAS, ANTILLES","$122,420","$111,290","$148,390",Unavailable,"9.53"" x 12.40""",circa 1854-55,Oil / Canvas,414,"Sotheby's London, New Bond Street",02/09/2005
VACHEUR DANS UN PRÉ À ERAGNY,-not sold-,"$222,590","$278,240",Signed Lower Left,"14.96"" x 18.31""",1890,Oil / Canvas,430,"Sotheby's London, New Bond Street",02/09/2005
"LE CARROUSEL, MATIN D'AUTOMNE","$3,239,310","$928,700","$1,300,180",Signed and Dated,"28.90"" x 36.42""",1899,Oil / Canvas,32,"Sotheby's London, New Bond Street",02/08/2005
